Tweet ID,Text,Likes,Retweets,Total Interactions
1310200998145687555,"Cuando salió del hospital los medios le dieron aún más atención, también aparecieron muchos impostores asegurando n… https://t.co/RHa6V9bIXM",238,23,261
1310201088189116417,Pero Anna tampoco es que iba chapeando por ahí y que “Sabes los Romanov? Bueno:” más bien hacia todo lo posible por… https://t.co/WthXJROxCD,87,3,90
1310201103015968768,"A pesar que mucha gente estaba decidida a exponerla como impostora, muchas personas creían en ella y por eso vivió… https://t.co/gHTklVVyk3",91,3,94
1310201129679101952,También para el momento que salió del hospital ya la masacre de los Romanov era de conocimiento público y además la… https://t.co/eQtYZEvuu7,95,3,98
1310201148041818113,"Aunque Anna nunca aseguró públicamente ser la princesa perdida, según los historiadores, si admitió ser Anastasia c… https://t.co/L3yulcjTYb",79,3,82
1310201194653065234,De hecho una vez un amigo de los Romanov le llegó con una Biblia que tenía escrita la contraseña de la familia impe… https://t.co/NVUcBjp4FW,77,3,80
1310201233488084994,"Pero no todo eran arrecheras, una vez una pianista íntima amiga de la Zarina la visitó y hablando pajita con ella c… https://t.co/67WXN8m92X",80,3,83
1310201254308655109,"Pero PERO, la familia más cercana de los Romanov no estaba lista para recibir con los brazos abiertos a una extraña… https://t.co/Bkt6OtTiRS",79,4,83
1310201274516811777,"Y junto a él organizaron una cena con Anna para conocer a su tía, pero le tendieron una trampa, la princesa Irene s… https://t.co/dl16JHwPSq",74,3,77
1310201313880420354,"La cena fue un desastre, en un momento Anna se paró furiosa de la mesa e Irene se le fue atrás acusándola de impost… https://t.co/teDaf5DJIY",74,3,77
1310201337699762176,"Y miren, yo sé que con todas estas anécdotas ustedes deben estar como: “TIENE QUE SER ELLA O SEA” pero recuerden qu… https://t.co/GasGYJW6K9",114,3,117
1310201360298713089,"Ajá, cerca del décimo aniversario de la masacre Anna conoció a Gleb Botkin, hijo del médico de la familia que de he… https://t.co/5eGEcJ0qOo",78,3,81
1310201385288372225,"En el año 1928 el lugar donde enterraron a los Romanov todavía era desconocido, y sin los cuerpos no podían declara… https://t.co/LvjtAeGy2c",80,3,83
1310201415676162048,Mientras los rumores de la fortuna crecían cada vez más Gleb hizo ese peo de él y contrato a un abogado para ayudar… https://t.co/NiprEKKzt2,85,4,89
1310201444809814017,"Bueno como ustedes se imaginarán, en un juicio que duró más o menos lo que duró Por estas calles, pasó de toda vain… https://t.co/FYmI1JpM3M",97,3,100
1310201462849503234,Por ejemplo el mismo grafólogo que analizó el diario de Anne Frank determinó que la letra de Anastasia y la de Anna… https://t.co/BmpKXLCcQ8,84,3,87
1310201488296292353,"Pero la realeza tenía una prueba igual de contundente: Franziska Schanzkowska, una trabajadora polaca que tras un a… https://t.co/s9sQPbHCi5",68,3,71
1310201503236399105,Y el hermano de esta supuesta Franziska aseguró reconocerla como su hermana pero igual se negó a firmar ningún docu… https://t.co/k2MKuLoJWQ,83,3,86
1310201519120289792,"Y nada, en el año 1970 la suprema corte alemana se hartó de este peo y dio el caso por cerrado básicamente declaran… https://t.co/rYvveVcLua",137,8,145
1310201542826504193,"A partir de aquí Anna se mudó a USA, se casó y vivió una vida súper excéntrica hasta 1984 que bueno, se murió. 👏🏻 y… https://t.co/TNlaLSwxdk",83,4,87
1310201571108704258,"MENOS LOS CUERPOS DE ANASTASIA Y ALEXEI, y por un  momento todo el mundo se puso el sombrero de papel de aluminio p… https://t.co/dtNp1wYDEs",89,3,92
1310202247322705920,"HASTA que llegaron las pruebas de ADN donde confirmaban a los cuerpos de la fosa como los Romanov, ese ADN lo compa… https://t.co/Y702L8HDxx",116,6,122
1310202628413050881,"Luego en el 2007 finalmente encontraron los cuerpos que faltaban, Anastasia y Alexei. Adjunto mis declaraciones sob… https://t.co/f9EiP0JNsb",113,3,116
1310203011759775745,Aún así la iglesia ortodoxa rusa se niega a reconocer a estos dos últimos cuerpos como los de los niños imperiales… https://t.co/qg3lBruocw,85,3,88
1310203782744113153,"Y ya, esa fue la historia de la mejor impostora antes de que saliera Among us, discúlpenme la tardanza, y recuerden… https://t.co/vOEERLUUXZ",321,9,330
